user_id,cohort_year,seasons_active,avg_rank_score,peak_rank_score,peak_rank,avg_session_mins,avg_sessions_per_week,avg_esports_watch_hrs,is_esports_watcher,avg_agent_diversity,avg_cross_platform_hrs,is_cross_platform,account_age_days,pct_seasons_retained,has_purchased,first_spend_year,transaction_count,total_spend,avg_spend_per_txn,max_single_txn,recency_days
U00179,2024,2,5.0,5,Platinum,46.7,2.6,3.88,Yes,5.0,2.07,Yes,722,1.0,Yes,2022.0,5,35.01,7.0,10.09,427.0
U00180,2021,5,1.0,1,Iron,29.34,5.34,3.42,Yes,6.0,0.53,Yes,1702,0.8,No,,0,0.0,0.0,0.0,
U00181,2021,4,6.0,6,Diamond,52.52,6.3,3.18,Yes,5.25,1.65,Yes,1258,0.75,No,,0,0.0,0.0,0.0,
U00182,2021,1,7.0,7,Ascendant,54.7,8.3,18.55,Yes,7.0,3.63,Yes,110,1.0,Yes,2024.0,3,23.07,7.69,10.38,36.0
U00183,2023,2,4.5,5,Platinum,50.85,5.05,10.31,Yes,5.5,4.43,Yes,621,0.5,No,,0,0.0,0.0,0.0,
U00184,2022,1,3.0,3,Silver,34.0,4.5,1.46,Yes,1.0,2.23,Yes,333,0.0,No,,0,0.0,0.0,0.0,
U00185,2023,3,3.67,4,Gold,45.73,5.4,5.25,Yes,5.33,0.89,Yes,1051,1.0,Yes,2021.0,8,227.28,28.41,49.69,1289.0
U00186,2022,1,5.0,5,Platinum,46.2,6.7,5.91,Yes,2.0,0.0,No,194,0.0,No,,0,0.0,0.0,0.0,
U00187,2022,4,4.0,4,Gold,42.78,4.25,2.9,Yes,4.0,2.35,Yes,1213,0.75,No,,0,0.0,0.0,0.0,
U00188,2022,4,1.5,2,Bronze,36.58,5.6,2.44,Yes,4.75,4.38,Yes,1400,0.75,No,,0,0.0,0.0,0.0,
U00189,2023,1,4.0,4,Gold,48.4,9.4,13.77,Yes,3.0,0.19,Yes,105,1.0,No,,0,0.0,0.0,0.0,
U00190,2024,1,1.0,1,Iron,39.7,7.9,1.46,Yes,3.0,30.58,Yes,69,0.0,No,,0,0.0,0.0,0.0,
U00191,2021,5,2.8,3,Silver,33.0,6.44,4.86,Yes,6.0,2.74,Yes,1595,0.6,Yes,2023.0,5,36.55,7.31,12.42,6.0
U00192,2021,2,5.0,5,Platinum,35.75,5.7,9.12,Yes,7.0,0.0,No,594,1.0,Yes,2023.0,4,40.2,10.05,11.63,135.0
U00193,2024,2,3.5,4,Gold,36.95,4.4,5.18,Yes,3.0,4.23,Yes,496,0.5,No,,0,0.0,0.0,0.0,
U00194,2024,2,8.0,8,Immortal,57.95,6.25,4.04,Yes,2.5,12.41,Yes,712,0.0,No,,0,0.0,0.0,0.0,
U00195,2022,2,1.0,1,Iron,39.2,4.55,9.48,Yes,1.5,0.62,Yes,623,0.5,No,,0,0.0,0.0,0.0,
U00196,2021,2,3.0,3,Silver,32.7,3.0,1.88,Yes,6.5,0.0,No,656,1.0,Yes,2023.0,6,47.92,7.99,11.71,231.0
U00197,2021,2,3.0,3,Silver,37.2,7.7,6.91,Yes,5.5,7.45,Yes,377,0.5,Yes,2023.0,6,49.38,8.23,10.36,47.0
U00198,2024,1,2.0,2,Bronze,35.0,2.6,6.1,Yes,3.0,0.0,No,132,1.0,No,,0,0.0,0.0,0.0,
U00199,2022,4,6.75,8,Immortal,49.05,6.65,5.44,Yes,4.75,0.0,No,1386,0.75,Yes,2021.0,12,416.24,34.69,59.26,429.0
U00200,2022,3,2.0,2,Bronze,27.4,4.33,6.21,Yes,5.33,0.0,No,763,0.6667,Yes,2023.0,3,17.79,5.93,7.43,709.0
U00201,2021,3,5.33,6,Diamond,61.07,6.8,5.9,Yes,5.33,0.82,Yes,1049,1.0,No,,0,0.0,0.0,0.0,
U00202,2023,1,1.0,1,Iron,43.6,4.3,0.39,No,6.0,0.0,No,356,1.0,No,,0,0.0,0.0,0.0,
U00203,2023,1,5.0,5,Platinum,32.6,7.1,4.69,Yes,2.0,6.55,Yes,318,1.0,No,,0,0.0,0.0,0.0,
U00204,2022,2,6.0,6,Diamond,37.75,4.55,2.52,Yes,7.0,4.61,Yes,393,0.5,No,,0,0.0,0.0,0.0,
U00205,2022,3,3.0,4,Gold,34.0,3.07,7.71,Yes,4.67,10.56,Yes,992,0.6667,Yes,2022.0,10,314.91,31.49,62.57,86.0
U00206,2024,2,2.0,2,Bronze,26.5,3.7,7.7,Yes,3.5,0.0,No,518,0.5,No,,0,0.0,0.0,0.0,
U00207,2023,2,5.0,5,Platinum,41.7,4.0,11.38,Yes,5.5,2.0,Yes,678,1.0,Yes,2023.0,41,6381.38,155.64,289.21,29.0
U00208,2021,4,5.75,7,Ascendant,43.8,5.78,3.28,Yes,7.0,3.22,Yes,1249,1.0,Yes,2022.0,4,33.49,8.37,11.28,655.0
U00209,2024,1,5.0,5,Platinum,66.3,6.0,1.26,Yes,6.0,0.0,No,89,1.0,No,,0,0.0,0.0,0.0,
U00210,2023,3,3.0,3,Silver,29.23,4.23,2.49,Yes,5.0,0.2,Yes,869,0.6667,Yes,2022.0,5,43.7,8.74,10.9,666.0
U00211,2021,4,3.5,4,Gold,41.58,5.38,4.81,Yes,4.25,0.54,Yes,1349,0.5,Yes,2023.0,4,31.68,7.92,11.37,111.0
U00212,2024,2,5.5,6,Diamond,49.15,3.65,11.73,Yes,7.0,0.0,No,442,1.0,Yes,2024.0,6,256.69,42.78,70.2,192.0
U00213,2022,2,1.0,1,Iron,28.35,4.85,1.5,Yes,2.0,0.0,No,683,0.5,No,,0,0.0,0.0,0.0,
U00214,2021,4,7.0,7,Ascendant,46.85,5.58,6.68,Yes,5.5,0.34,Yes,1333,0.5,No,,0,0.0,0.0,0.0,
U00215,2021,3,2.0,2,Bronze,37.9,2.87,3.63,Yes,6.0,2.48,Yes,794,0.6667,Yes,2024.0,5,227.46,45.49,72.74,48.0
U00216,2022,3,5.33,6,Diamond,47.43,7.17,2.28,Yes,4.67,1.82,Yes,859,1.0,Yes,2021.0,2,75.25,37.62,49.95,1653.0
U00217,2023,3,1.67,2,Bronze,36.4,4.07,2.05,Yes,6.33,0.84,Yes,869,0.6667,Yes,2021.0,3,21.36,7.12,10.29,1068.0
U00218,2024,1,1.0,1,Iron,34.3,6.8,6.49,Yes,3.0,0.0,No,28,0.0,No,,0,0.0,0.0,0.0,
U00219,2022,2,8.5,9,Radiant,76.75,6.1,0.72,No,5.0,0.0,No,548,1.0,No,,0,0.0,0.0,0.0,
U00220,2024,1,6.0,6,Diamond,70.6,7.1,3.03,Yes,6.0,0.0,No,1,0.0,No,,0,0.0,0.0,0.0,
U00221,2024,2,3.0,3,Silver,37.4,5.05,8.41,Yes,5.5,3.46,Yes,715,0.5,Yes,2022.0,6,59.34,9.89,11.4,244.0
U00222,2023,3,4.67,5,Platinum,41.7,5.37,3.67,Yes,4.0,2.13,Yes,772,1.0,Yes,2022.0,47,6316.78,134.4,260.62,38.0
U00223,2021,4,4.5,5,Platinum,41.62,6.6,7.35,Yes,5.25,0.0,No,1256,1.0,Yes,2022.0,7,39.1,5.59,10.76,59.0
U00224,2023,3,6.0,6,Diamond,52.8,8.93,2.66,Yes,6.67,8.44,Yes,816,1.0,Yes,2021.0,12,436.66,36.39,66.14,164.0
U00225,2021,4,1.0,1,Iron,33.42,4.47,2.9,Yes,5.75,2.37,Yes,1240,0.5,No,,0,0.0,0.0,0.0,
U00226,2022,4,4.25,5,Platinum,45.62,4.85,5.78,Yes,3.25,1.48,Yes,1440,0.75,Yes,2021.0,4,18.8,4.7,6.58,1056.0
U00227,2021,5,6.4,7,Ascendant,50.14,6.3,3.35,Yes,7.6,4.85,Yes,1692,1.0,Yes,2021.0,36,4422.59,122.85,256.03,365.0
U00228,2024,2,4.5,5,Platinum,47.25,7.2,4.39,Yes,5.0,0.0,No,370,1.0,Yes,2021.0,13,459.42,35.34,63.24,449.0
U00229,2024,2,4.0,4,Gold,40.0,3.9,8.83,Yes,3.5,0.0,No,547,0.5,No,,0,0.0,0.0,0.0,
U00230,2021,2,7.5,8,Immortal,51.0,6.45,11.18,Yes,1.5,1.54,Yes,382,1.0,Yes,2024.0,8,281.95,35.24,56.75,122.0
U00231,2022,3,2.0,2,Bronze,33.27,3.77,4.66,Yes,6.67,7.13,Yes,1019,0.6667,Yes,2024.0,1,3.74,3.74,3.74,383.0
U00232,2021,2,5.0,5,Platinum,33.6,3.3,12.0,Yes,2.5,0.0,No,389,0.0,No,,0,0.0,0.0,0.0,
U00233,2021,5,6.2,7,Ascendant,49.56,5.92,1.74,Yes,6.8,4.7,Yes,1631,0.6,Yes,2022.0,6,197.69,32.95,51.26,913.0
U00234,2021,3,1.0,1,Iron,30.8,5.27,8.8,Yes,4.67,0.0,No,772,1.0,No,,0,0.0,0.0,0.0,
U00235,2023,2,1.0,1,Iron,22.45,3.05,2.72,Yes,2.5,3.15,Yes,634,1.0,Yes,2024.0,21,3406.62,162.22,284.45,74.0
U00236,2022,1,3.0,3,Silver,56.7,7.2,3.52,Yes,7.0,7.56,Yes,221,1.0,No,,0,0.0,0.0,0.0,
U00237,2022,4,3.5,5,Platinum,48.65,4.4,4.48,Yes,5.75,5.65,Yes,1303,0.5,No,,0,0.0,0.0,0.0,
U00238,2021,2,3.5,4,Gold,42.3,4.35,3.43,Yes,5.0,0.0,No,631,0.5,Yes,2021.0,5,23.4,4.68,7.89,1054.0
U00239,2021,3,3.0,3,Silver,40.47,2.83,2.89,Yes,4.33,2.68,Yes,881,0.6667,Yes,2024.0,2,14.31,7.16,9.58,438.0
U00240,2023,3,5.0,5,Platinum,43.8,4.33,3.83,Yes,5.0,0.0,No,866,0.0,No,,0,0.0,0.0,0.0,
U00241,2023,3,4.0,4,Gold,38.4,3.77,5.13,Yes,5.33,1.31,Yes,1018,0.3333,No,,0,0.0,0.0,0.0,
U00242,2023,3,5.0,5,Platinum,45.2,4.93,1.36,Yes,2.67,1.1,Yes,844,1.0,Yes,2022.0,10,307.46,30.75,60.85,577.0
U00243,2023,3,6.0,6,Diamond,49.87,5.7,6.5,Yes,4.33,0.97,Yes,813,0.3333,No,,0,0.0,0.0,0.0,
U00244,2023,1,4.0,4,Gold,49.2,5.5,4.37,Yes,6.0,13.91,Yes,313,1.0,No,,0,0.0,0.0,0.0,
U00245,2022,3,5.67,6,Diamond,48.63,7.37,13.61,Yes,5.0,5.41,Yes,738,1.0,Yes,2021.0,2,15.35,7.68,9.96,1348.0
U00246,2021,1,5.0,5,Platinum,57.6,6.0,0.38,No,7.0,4.3,Yes,47,1.0,No,,0,0.0,0.0,0.0,
U00247,2023,2,2.0,2,Bronze,29.75,3.9,2.98,Yes,5.5,16.11,Yes,568,0.0,Yes,2023.0,9,385.49,42.83,59.25,7.0
U00248,2023,3,5.33,6,Diamond,54.73,6.83,5.34,Yes,4.0,0.0,No,995,1.0,Yes,2022.0,4,29.42,7.36,9.46,381.0
U00249,2022,4,7.0,7,Ascendant,57.75,7.3,3.86,Yes,6.0,3.07,Yes,1164,1.0,Yes,2023.0,3,26.8,8.93,12.67,435.0
U00250,2022,3,7.0,7,Ascendant,50.3,7.73,15.74,Yes,6.33,0.0,No,769,0.6667,No,,0,0.0,0.0,0.0,
U00251,2021,5,4.8,5,Platinum,43.4,5.54,5.61,Yes,6.6,1.15,Yes,1532,0.8,Yes,2024.0,4,23.02,5.76,7.25,40.0
U00252,2022,4,1.5,2,Bronze,31.18,3.15,4.63,Yes,4.75,3.84,Yes,1157,0.5,No,,0,0.0,0.0,0.0,
U00253,2022,4,2.0,3,Silver,27.52,1.98,2.88,Yes,4.0,2.58,Yes,1378,0.0,No,,0,0.0,0.0,0.0,
U00254,2022,4,5.5,6,Diamond,46.48,6.2,6.56,Yes,5.25,2.28,Yes,1189,0.75,Yes,2022.0,5,43.09,8.62,11.22,482.0
U00255,2024,2,5.5,6,Diamond,51.2,5.1,4.38,Yes,7.0,0.0,No,438,0.5,No,,0,0.0,0.0,0.0,
U00256,2023,2,1.0,1,Iron,34.6,6.7,1.52,Yes,6.0,0.0,No,727,1.0,Yes,2021.0,7,35.75,5.11,9.93,65.0
U00257,2022,4,6.0,6,Diamond,48.7,7.55,8.03,Yes,5.25,1.96,Yes,1320,0.75,Yes,2022.0,44,5748.91,130.66,275.92,9.0
U00258,2024,1,3.0,3,Silver,43.4,3.3,2.3,Yes,3.0,0.0,No,343,1.0,No,,0,0.0,0.0,0.0,
U00259,2024,1,4.0,4,Gold,30.9,4.3,6.51,Yes,1.0,0.0,No,103,1.0,Yes,2023.0,5,28.76,5.75,10.08,63.0
U00260,2022,4,4.25,5,Platinum,45.4,5.0,6.79,Yes,4.75,0.0,No,1442,0.5,No,,0,0.0,0.0,0.0,
U00261,2023,3,6.0,7,Ascendant,52.0,3.67,6.32,Yes,5.0,3.31,Yes,783,0.6667,Yes,2024.0,2,9.45,4.72,6.33,406.0
U00262,2023,3,3.33,4,Gold,32.87,2.8,4.67,Yes,4.67,0.9,Yes,1022,1.0,Yes,2023.0,8,293.05,36.63,62.15,16.0
U00263,2024,1,4.0,4,Gold,39.4,6.4,10.41,Yes,3.0,1.6,Yes,73,0.0,No,,0,0.0,0.0,0.0,
U00264,2021,1,8.0,8,Immortal,62.7,10.1,2.78,Yes,7.0,0.0,No,214,1.0,Yes,2022.0,12,471.66,39.3,58.58,211.0
U00265,2024,2,4.0,4,Gold,33.1,5.2,2.13,Yes,3.5,0.0,No,386,0.5,No,,0,0.0,0.0,0.0,
U00266,2024,2,3.0,3,Silver,43.9,8.0,1.8,Yes,3.5,0.0,No,440,1.0,Yes,2021.0,7,235.33,33.62,43.18,819.0
U00267,2023,1,5.0,5,Platinum,40.7,7.8,2.22,Yes,5.0,4.78,Yes,164,0.0,No,,0,0.0,0.0,0.0,
U00268,2021,3,4.67,5,Platinum,60.63,5.7,8.39,Yes,5.0,0.0,No,836,0.6667,No,,0,0.0,0.0,0.0,
U00269,2023,2,3.0,3,Silver,33.85,4.95,12.96,Yes,6.0,0.0,No,504,0.5,Yes,2021.0,2,13.03,6.52,7.57,1780.0
U00270,2022,4,4.75,5,Platinum,47.28,4.78,1.47,Yes,5.0,1.14,Yes,1307,0.75,Yes,2024.0,6,164.69,27.45,49.37,81.0
U00271,2022,1,5.0,5,Platinum,48.3,5.8,2.81,Yes,6.0,0.0,No,57,0.0,No,,0,0.0,0.0,0.0,
U00272,2024,2,5.0,5,Platinum,55.8,7.6,14.48,Yes,4.5,6.74,Yes,504,0.5,No,,0,0.0,0.0,0.0,
U00273,2023,3,2.67,3,Silver,44.87,2.8,8.96,Yes,4.67,0.0,No,819,1.0,Yes,2021.0,5,21.08,4.22,9.72,673.0
U00274,2024,2,4.0,4,Gold,49.6,4.5,7.16,Yes,7.5,10.42,Yes,664,1.0,Yes,2023.0,4,39.0,9.75,11.65,290.0
U00275,2024,2,6.0,6,Diamond,58.8,5.8,8.21,Yes,4.0,11.42,Yes,635,1.0,Yes,2022.0,5,188.24,37.65,54.07,743.0
U00276,2022,4,8.25,9,Radiant,52.12,7.22,3.61,Yes,7.0,0.05,Yes,1188,0.5,Yes,2022.0,47,6838.98,145.51,262.27,34.0
U00277,2022,3,5.67,6,Diamond,57.53,8.27,4.47,Yes,4.0,2.81,Yes,852,1.0,Yes,2023.0,9,295.24,32.8,64.51,33.0
U00278,2024,1,3.0,3,Silver,35.5,4.2,8.7,Yes,3.0,4.38,Yes,264,0.0,Yes,2021.0,3,24.28,8.09,9.52,934.0
U00279,2023,2,4.5,5,Platinum,33.55,6.05,4.26,Yes,2.0,0.0,No,708,0.0,No,,0,0.0,0.0,0.0,
U00280,2022,4,7.0,7,Ascendant,48.78,5.35,16.86,Yes,4.75,0.0,No,1288,0.75,Yes,2024.0,6,251.38,41.9,60.27,2.0
U00281,2021,2,2.5,3,Silver,33.35,5.45,7.04,Yes,7.0,12.63,Yes,403,1.0,Yes,2023.0,8,357.82,44.73,67.09,111.0
U00282,2021,3,6.0,7,Ascendant,49.37,3.53,6.48,Yes,4.0,3.45,Yes,883,1.0,Yes,2024.0,6,251.74,41.96,72.24,40.0
U00283,2024,1,3.0,3,Silver,37.8,6.1,3.9,Yes,7.0,16.84,Yes,47,1.0,Yes,2021.0,3,17.44,5.81,7.28,1316.0
U00284,2022,1,5.0,5,Platinum,35.6,6.1,7.14,Yes,3.0,0.0,No,152,1.0,Yes,2023.0,4,43.12,10.78,14.36,47.0
U00285,2022,3,5.0,5,Platinum,43.7,6.37,1.25,Yes,3.33,0.0,No,766,0.6667,Yes,2021.0,9,354.28,39.36,50.14,373.0
U00286,2021,4,5.75,6,Diamond,46.9,6.28,6.17,Yes,5.0,1.5,Yes,1131,0.5,No,,0,0.0,0.0,0.0,
U00287,2021,5,4.0,4,Gold,35.3,4.64,3.91,Yes,5.8,0.0,No,1668,0.6,No,,0,0.0,0.0,0.0,
U00288,2023,3,4.0,4,Gold,52.03,5.33,0.98,Yes,4.33,0.0,No,771,0.6667,Yes,2021.0,9,275.52,30.61,52.53,789.0
U00289,2022,3,4.33,5,Platinum,43.53,4.3,1.54,Yes,3.67,5.03,Yes,1009,0.6667,Yes,2021.0,7,39.86,5.69,13.75,3.0
U00290,2023,3,3.33,4,Gold,47.47,4.67,4.2,Yes,6.0,2.53,Yes,836,1.0,Yes,2023.0,30,4550.02,151.67,229.74,68.0
U00291,2024,2,6.0,6,Diamond,60.65,5.6,4.56,Yes,3.5,0.0,No,695,1.0,Yes,2024.0,3,18.38,6.13,6.97,17.0
U00292,2023,3,4.0,4,Gold,28.57,4.57,5.41,Yes,6.0,0.23,Yes,1085,1.0,Yes,2022.0,5,171.14,34.23,53.11,752.0
U00293,2021,3,6.0,6,Diamond,47.83,7.53,2.84,Yes,6.0,6.18,Yes,746,0.6667,Yes,2022.0,10,281.46,28.15,53.34,176.0
U00294,2021,5,4.2,5,Platinum,39.4,5.02,7.74,Yes,5.4,3.15,Yes,1572,0.6,Yes,2021.0,7,53.14,7.59,12.19,52.0
U00295,2023,1,4.0,4,Gold,45.2,7.8,5.93,Yes,1.0,0.0,No,93,0.0,No,,0,0.0,0.0,0.0,
U00296,2024,2,2.5,3,Silver,37.25,5.4,4.11,Yes,5.0,2.88,Yes,582,0.5,Yes,2024.0,3,11.9,3.97,5.73,99.0
U00297,2021,5,2.8,3,Silver,34.34,4.66,4.02,Yes,7.0,0.0,No,1596,1.0,Yes,2021.0,6,38.95,6.49,9.94,676.0
U00298,2021,2,6.0,6,Diamond,50.05,7.3,6.97,Yes,2.0,0.0,No,484,0.5,No,,0,0.0,0.0,0.0,
U00299,2024,2,3.5,4,Gold,40.25,3.25,4.56,Yes,4.5,0.0,No,451,1.0,No,,0,0.0,0.0,0.0,
U00300,2021,4,3.75,4,Gold,38.12,6.32,1.79,Yes,3.75,3.51,Yes,1137,0.25,Yes,2021.0,6,36.82,6.14,8.66,575.0
U00301,2021,5,6.4,7,Ascendant,46.64,6.66,4.78,Yes,6.2,1.36,Yes,1766,0.8,Yes,2023.0,28,4346.22,155.22,279.0,0.0
U00302,2022,4,2.25,3,Silver,34.2,3.5,7.77,Yes,4.25,0.0,No,1308,0.5,Yes,2023.0,3,18.23,6.08,10.29,493.0
U00303,2024,1,4.0,4,Gold,52.8,4.8,5.64,Yes,1.0,0.0,No,148,0.0,No,,0,0.0,0.0,0.0,
U00304,2022,1,5.0,5,Platinum,57.3,4.6,1.46,Yes,4.0,0.0,No,107,0.0,No,,0,0.0,0.0,0.0,
U00305,2021,3,3.0,3,Silver,43.0,6.17,2.91,Yes,4.0,2.53,Yes,1001,0.6667,Yes,2024.0,2,17.15,8.57,9.14,132.0
U00306,2022,3,7.67,8,Immortal,51.47,7.9,11.14,Yes,6.0,3.25,Yes,937,0.0,No,,0,0.0,0.0,0.0,
U00307,2022,4,5.0,5,Platinum,47.1,5.75,0.55,Yes,5.5,4.48,Yes,1458,0.75,No,,0,0.0,0.0,0.0,
U00308,2021,4,5.75,7,Ascendant,48.9,6.72,5.21,Yes,5.25,4.66,Yes,1406,1.0,Yes,2024.0,5,137.39,27.48,45.91,257.0
U00309,2021,3,6.0,7,Ascendant,47.97,5.3,2.97,Yes,3.67,0.51,Yes,966,0.6667,Yes,2023.0,10,324.49,32.45,63.12,70.0
U00310,2024,2,7.0,7,Ascendant,59.35,6.6,9.1,Yes,2.5,5.32,Yes,448,0.5,No,,0,0.0,0.0,0.0,
U00311,2022,1,3.0,3,Silver,26.3,3.0,4.03,Yes,5.0,0.0,No,108,0.0,No,,0,0.0,0.0,0.0,
U00312,2021,1,2.0,2,Bronze,41.7,5.4,0.21,No,3.0,0.0,No,161,0.0,No,,0,0.0,0.0,0.0,
U00313,2023,3,7.67,8,Immortal,58.77,6.6,3.42,Yes,4.0,2.22,Yes,753,0.3333,No,,0,0.0,0.0,0.0,
U00314,2021,5,5.2,6,Diamond,57.02,5.8,6.67,Yes,5.2,2.61,Yes,1707,0.8,Yes,2021.0,14,467.87,33.42,54.21,371.0
U00315,2022,3,4.67,5,Platinum,43.8,4.27,6.88,Yes,3.33,9.71,Yes,1029,1.0,No,,0,0.0,0.0,0.0,
U00316,2023,3,1.67,2,Bronze,35.7,6.87,3.35,Yes,5.0,2.88,Yes,950,0.6667,Yes,2023.0,2,7.28,3.64,6.03,479.0
U00317,2024,2,6.5,7,Ascendant,44.0,8.0,3.74,Yes,4.5,6.96,Yes,608,1.0,Yes,2022.0,29,4177.16,144.04,241.86,738.0
U00318,2023,3,6.0,6,Diamond,50.33,5.17,5.87,Yes,4.67,2.1,Yes,1034,1.0,Yes,2023.0,3,92.57,30.86,49.81,787.0
U00319,2024,1,2.0,2,Bronze,34.9,4.5,7.33,Yes,4.0,0.02,Yes,71,1.0,No,,0,0.0,0.0,0.0,
U00320,2022,2,3.5,4,Gold,32.35,4.75,3.39,Yes,3.5,0.0,No,584,0.0,No,,0,0.0,0.0,0.0,
U00321,2023,3,8.33,9,Radiant,59.77,4.97,2.64,Yes,3.0,0.0,No,898,0.6667,Yes,2024.0,29,4228.96,145.83,265.07,12.0
U00322,2023,3,3.33,4,Gold,45.53,4.27,2.94,Yes,4.0,2.12,Yes,1004,0.6667,Yes,2023.0,3,22.54,7.51,11.06,432.0
U00323,2024,2,5.0,5,Platinum,50.1,3.25,1.31,Yes,5.0,7.1,Yes,527,1.0,Yes,2021.0,10,330.51,33.05,53.37,785.0
U00324,2023,3,2.67,3,Silver,42.4,6.77,5.65,Yes,5.0,1.8,Yes,905,0.6667,No,,0,0.0,0.0,0.0,
U00325,2024,2,5.0,5,Platinum,42.3,4.7,2.6,Yes,1.5,0.38,Yes,390,1.0,Yes,2024.0,7,255.02,36.43,67.62,137.0
U00326,2022,4,1.0,1,Iron,28.38,3.88,3.41,Yes,5.0,2.58,Yes,1240,0.5,No,,0,0.0,0.0,0.0,
U00327,2022,4,3.0,3,Silver,26.62,4.62,6.69,Yes,6.25,2.32,Yes,1451,0.25,No,,0,0.0,0.0,0.0,
U00328,2024,2,1.0,1,Iron,29.05,5.5,16.55,Yes,3.0,10.46,Yes,481,0.5,Yes,2022.0,2,9.56,4.78,5.56,783.0
U00329,2022,1,4.0,4,Gold,41.4,5.4,7.87,Yes,5.0,0.0,No,44,1.0,No,,0,0.0,0.0,0.0,
U00330,2022,3,1.0,1,Iron,31.63,4.0,4.73,Yes,5.33,5.7,Yes,988,0.3333,No,,0,0.0,0.0,0.0,
U00331,2023,2,5.0,5,Platinum,52.45,4.9,1.62,Yes,3.5,3.48,Yes,543,1.0,Yes,2021.0,8,57.81,7.23,11.99,109.0
U00332,2022,2,2.0,2,Bronze,18.05,2.35,1.78,Yes,3.5,4.44,Yes,642,1.0,Yes,2021.0,1,9.92,9.92,9.92,1653.0
U00333,2023,1,6.0,6,Diamond,43.7,6.3,0.34,No,5.0,0.0,No,180,0.0,No,,0,0.0,0.0,0.0,
U00334,2024,1,2.0,2,Bronze,31.9,5.2,1.05,Yes,4.0,4.1,Yes,227,1.0,Yes,2022.0,5,37.24,7.45,10.19,352.0
U00335,2021,5,7.4,8,Immortal,57.2,5.1,6.0,Yes,6.2,0.0,No,1598,0.8,Yes,2021.0,11,346.61,31.51,57.98,771.0
U00336,2022,4,4.75,6,Diamond,46.9,7.28,6.93,Yes,6.0,6.11,Yes,1238,1.0,Yes,2022.0,7,210.17,30.02,52.7,408.0
U00337,2022,4,2.25,3,Silver,32.45,3.9,1.99,Yes,5.5,0.8,Yes,1144,1.0,Yes,2024.0,3,15.16,5.05,8.59,81.0
U00338,2021,2,6.0,6,Diamond,60.45,6.3,3.1,Yes,6.5,0.0,No,538,1.0,No,,0,0.0,0.0,0.0,
U00339,2024,1,5.0,5,Platinum,41.9,4.3,1.38,Yes,7.0,0.0,No,357,1.0,No,,0,0.0,0.0,0.0,
U00340,2023,3,1.33,2,Bronze,23.2,4.07,5.44,Yes,5.33,0.39,Yes,988,1.0,Yes,2023.0,4,22.11,5.53,11.67,343.0
U00341,2021,5,7.6,9,Radiant,62.52,5.96,2.37,Yes,6.0,3.02,Yes,1635,1.0,Yes,2021.0,13,387.0,29.77,56.28,443.0
U00342,2023,1,8.0,8,Immortal,50.7,3.9,0.87,No,7.0,0.0,No,320,1.0,No,,0,0.0,0.0,0.0,
U00343,2024,2,3.0,3,Silver,40.4,5.2,5.6,Yes,2.0,0.0,No,617,1.0,Yes,2021.0,3,24.95,8.32,10.59,1123.0
U00344,2024,2,5.0,5,Platinum,45.9,7.15,6.18,Yes,5.5,3.09,Yes,595,1.0,No,,0,0.0,0.0,0.0,
U00345,2023,1,4.0,4,Gold,57.1,3.9,10.85,Yes,3.0,1.22,Yes,307,0.0,No,,0,0.0,0.0,0.0,
U00346,2024,1,5.0,5,Platinum,59.0,7.2,2.3,Yes,1.0,0.0,No,265,1.0,No,,0,0.0,0.0,0.0,
U00347,2021,3,1.0,1,Iron,41.67,5.07,2.96,Yes,5.33,4.29,Yes,969,0.6667,No,,0,0.0,0.0,0.0,
U00348,2021,2,5.0,5,Platinum,44.05,5.85,8.42,Yes,6.5,1.33,Yes,402,0.5,Yes,2022.0,14,454.15,32.44,53.99,28.0
U00349,2024,2,6.0,6,Diamond,33.65,6.65,5.71,Yes,5.5,3.86,Yes,667,0.5,No,,0,0.0,0.0,0.0,
U00350,2024,2,4.0,4,Gold,33.05,4.2,8.74,Yes,5.5,0.36,Yes,631,0.5,Yes,2023.0,4,21.91,5.48,7.04,60.0
U00351,2022,4,3.75,4,Gold,43.4,3.08,5.21,Yes,5.75,0.95,Yes,1293,0.5,Yes,2024.0,7,298.58,42.65,64.71,129.0
U00352,2024,2,6.0,6,Diamond,50.55,5.65,4.3,Yes,5.5,3.51,Yes,587,1.0,Yes,2022.0,7,37.58,5.37,11.24,143.0
U00353,2024,2,7.5,8,Immortal,58.0,8.25,3.68,Yes,5.5,0.0,No,635,1.0,Yes,2024.0,3,37.02,12.34,13.03,16.0
U00354,2022,2,3.0,3,Silver,43.25,5.45,1.76,Yes,7.5,13.58,Yes,462,0.0,No,,0,0.0,0.0,0.0,
U00355,2021,4,4.0,5,Platinum,47.92,5.52,8.45,Yes,4.25,9.96,Yes,1152,0.25,Yes,2021.0,13,385.6,29.66,57.59,377.0
U00356,2024,2,4.5,5,Platinum,35.0,5.05,3.79,Yes,7.0,1.84,Yes,588,0.5,Yes,2021.0,2,9.61,4.8,7.88,1523.0
U00357,2023,3,6.67,7,Ascendant,56.97,7.27,3.01,Yes,7.67,1.29,Yes,1029,0.6667,Yes,2023.0,32,4352.62,136.02,284.05,20.0
U00358,2022,4,1.0,1,Iron,30.75,4.35,4.18,Yes,5.0,4.85,Yes,1227,1.0,No,,0,0.0,0.0,0.0,
