user_id,rank,account_age_days,avg_session_mins,sessions_per_week,esports_watch_hrs,is_esports_watcher,primary_agent,primary_role,agent_diversity,cross_platform_hrs,is_cross_platform,primary_other_platform,retained_30d
U00297,Platinum,236,47.2,12.8,0.81,0,Skye,Initiator,3,0,0,None,1
U00298,Bronze,180,33,7,9.99,1,Phoenix,Duelist,2,6.65,1,TFT,1
U00299,Gold,697,37,6,0.08,0,Raze,Duelist,5,0,0,None,1
U00300,Iron,557,38,6.8,1.73,1,Iso,Duelist,3,2.19,1,TFT,1
U00301,Iron,194,54.9,7.3,2.12,0,Killjoy,Sentinel,5,0,0,None,1
U00302,Gold,946,40.8,10.9,0.65,0,Jett,Duelist,4,0,0,None,1
U00303,Gold,1039,53.8,8.6,6.31,1,Brimstone,Controller,5,0,0,None,1
U00304,Gold,66,32.4,10.5,0.15,0,Sage,Sentinel,4,0,0,None,1
U00305,Platinum,362,31,8.9,7.79,1,Fade,Initiator,5,12.6,1,Wild Rift,1
U00306,Immortal,432,61.4,7.6,11.53,1,Sage,Sentinel,6,14.15,1,League of Legends,1
U00307,Gold,443,41.2,4,1.57,0,Sage,Sentinel,3,1.77,1,TFT,1
U00308,Silver,74,54.6,8.9,0.06,0,Omen,Controller,6,0,0,None,1
U00309,Platinum,235,62.9,1.2,10.32,1,Fade,Initiator,2,0,0,None,1
U00310,Silver,91,51.1,2.5,11.61,1,Harbor,Controller,5,0,0,None,1
U00311,Silver,449,50.8,3.6,0.79,0,Sage,Sentinel,2,0,0,None,1
U00312,Iron,897,10,9.1,0.23,0,Viper,Controller,4,0.7,1,League of Legends,1
U00313,Iron,849,40.3,2.5,0.62,0,Raze,Duelist,1,4.72,1,Wild Rift,0
U00314,Ascendant,48,63.4,10.8,9.86,1,Killjoy,Sentinel,5,0,0,None,1
U00315,Diamond,394,34.7,5.9,0.48,0,Chamber,Sentinel,6,0,0,None,1
U00316,Platinum,1060,47.1,8.2,9.24,1,Breach,Initiator,4,1.64,1,Wild Rift,1
U00317,Silver,457,28.5,7.6,0.13,0,Viper,Controller,4,1.89,1,Legends of Runeterra,1
U00318,Bronze,609,50.3,6.9,7.16,1,Skye,Initiator,1,3.25,1,TFT,1
U00319,Bronze,575,26.5,5.5,1.03,0,Reyna,Duelist,3,0,0,None,1
U00320,Silver,354,31.5,3.1,6.18,1,Sova,Initiator,5,0,0,None,1
U00321,Gold,84,38.4,8.3,6.62,1,Raze,Duelist,2,0,0,None,1
U00322,Platinum,807,74,10.3,1.31,0,Viper,Controller,5,0,0,None,1
U00323,Platinum,1021,59.1,10.6,8.88,1,Omen,Controller,4,0,0,None,1
U00324,Silver,71,60.4,8,7.95,1,Jett,Duelist,4,0,0,None,1
U00325,Ascendant,260,31.2,10.2,12.06,1,Jett,Duelist,6,0,0,None,1
U00326,Platinum,482,31.8,6.3,0.02,0,Yoru,Duelist,7,0,0,None,1
U00327,Gold,423,60.1,9.5,11.57,1,Harbor,Controller,2,6.22,1,Wild Rift,1
U00328,Gold,720,22.9,9.4,9.41,1,Reyna,Duelist,6,10.55,1,League of Legends,1
U00329,Silver,421,32.9,6.9,4.72,1,Raze,Duelist,4,0,0,None,1
U00330,Silver,633,65.7,7.9,6.14,1,Sage,Sentinel,5,7.96,1,Legends of Runeterra,1
U00331,Silver,910,29.4,7.7,0.39,0,Skye,Initiator,2,3.48,1,TFT,1
U00332,Platinum,114,25.1,10,1.04,0,Brimstone,Controller,9,0,0,None,1
U00333,Iron,1083,35.6,2.4,0.56,0,Fade,Initiator,1,0,0,None,1
U00334,Bronze,78,16.6,2.7,0.27,0,Iso,Duelist,1,0,0,None,0
U00335,Iron,98,49.8,2.5,0.53,0,Yoru,Duelist,2,0,0,None,0
U00336,Iron,726,24.3,5.7,0.69,0,Omen,Controller,2,0,0,None,0
U00337,Diamond,508,36.9,10.4,10.63,1,KAY/O,Initiator,3,0,0,None,1
U00338,Platinum,849,47.4,1.9,10.13,1,Breach,Initiator,2,0,0,None,1
U00339,Gold,176,39.1,8.5,15.62,1,Viper,Controller,2,0,0,None,1
U00340,Iron,1045,38,10.6,0.23,0,Breach,Initiator,2,13.55,1,League of Legends,1
U00341,Gold,638,50.3,9,5.64,1,Jett,Duelist,6,0.57,1,TFT,1
U00342,Gold,475,41.4,2.1,0.79,0,Killjoy,Sentinel,4,0,0,None,0
U00343,Bronze,250,24.1,9,0.04,0,Iso,Duelist,4,0,0,None,1
U00344,Silver,124,49.8,8.5,3.43,1,Chamber,Sentinel,6,0,0,None,1
U00345,Silver,291,32.7,6.8,0.39,0,Cypher,Sentinel,4,0,0,None,1
U00346,Gold,926,33.6,8.7,8.83,1,Neon,Duelist,4,0,0,None,1
U00347,Gold,248,45.7,4,0.42,0,Chamber,Sentinel,4,0,0,None,1
U00348,Iron,121,11.9,7.2,0.11,0,Cypher,Sentinel,1,0.67,1,League of Legends,0
U00349,Silver,156,45.7,9.2,0.62,0,Deadlock,Sentinel,3,0,0,None,1
U00350,Gold,109,46.3,6.1,7.62,1,Viper,Controller,7,0.5,1,Wild Rift,1
U00351,Gold,1012,57.5,6.8,0.08,0,Chamber,Sentinel,4,2.88,1,TFT,1
U00352,Diamond,945,44,7.3,10.82,1,Viper,Controller,5,0,0,None,1
U00353,Gold,515,59.9,6.8,8.93,1,Cypher,Sentinel,2,0,0,None,1
U00354,Bronze,723,44.4,4.9,9.2,1,Omen,Controller,1,0,0,None,1
U00355,Iron,54,34.7,4.7,0.97,0,Sage,Sentinel,2,0,0,None,0
U00356,Gold,185,65.8,9.7,0,0,Skye,Initiator,3,0,0,None,1
U00357,Iron,661,36.1,1.8,3.95,1,Astra,Controller,5,0.5,1,TFT,1
U00358,Gold,48,37.8,8.7,8.91,1,Sage,Sentinel,4,5.47,1,Wild Rift,1
U00359,Ascendant,266,54.5,10.9,5.98,1,Fade,Initiator,3,11.9,1,Legends of Runeterra,1
U00360,Gold,306,37.5,4.1,0.11,0,Jett,Duelist,3,0,0,None,1
U00361,Silver,774,45.5,7.6,0.05,0,Reyna,Duelist,4,4.17,1,TFT,1
U00362,Gold,581,59.8,5.5,0.49,0,Chamber,Sentinel,3,0,0,None,1
U00363,Silver,668,40.9,11.2,5.99,1,Cypher,Sentinel,2,8.92,1,Legends of Runeterra,1
U00364,Gold,266,45.1,7.6,0.23,0,KAY/O,Initiator,3,0,0,None,1
U00365,Ascendant,1027,62.6,13.8,7.9,1,Chamber,Sentinel,3,2.5,1,TFT,1
U00366,Silver,84,55.2,11.8,8.11,1,Raze,Duelist,2,0,0,None,1
U00367,Ascendant,713,47.6,10.3,0.13,0,Reyna,Duelist,4,0,0,None,1
U00368,Diamond,138,52.1,15.4,0.21,0,Omen,Controller,4,9.91,1,Wild Rift,1
U00369,Bronze,402,47.6,2.7,4.49,1,Breach,Initiator,1,14.32,1,Legends of Runeterra,1
U00370,Iron,1002,39,11.3,0.61,0,Sova,Initiator,3,3.02,1,Legends of Runeterra,1
U00371,Bronze,230,15.7,6.6,1.65,0,Astra,Controller,5,3.41,1,TFT,1
U00372,Iron,878,46.8,6.6,0.08,0,Raze,Duelist,3,0,0,None,1
U00373,Iron,538,41.3,5.6,0.57,0,Clove,Controller,4,0,0,None,0
U00374,Platinum,304,54.1,4.2,10.12,1,Sova,Initiator,7,0,0,None,1
U00375,Iron,240,20.7,8.7,0.12,0,Deadlock,Sentinel,1,0,0,None,0
U00376,Silver,533,42.8,4.1,0.5,0,Killjoy,Sentinel,7,0,0,None,1
U00377,Diamond,732,60.1,7.2,8.84,1,Brimstone,Controller,5,0.57,1,Legends of Runeterra,1
U00378,Iron,71,24.4,5.4,1.9,0,Neon,Duelist,2,0,0,None,0
U00379,Platinum,344,39.6,11.6,0.73,0,Chamber,Sentinel,3,2.86,1,TFT,1
U00380,Silver,817,51.3,7.6,4.42,1,Jett,Duelist,2,0,0,None,1
U00381,Bronze,358,30,1,10.11,1,Neon,Duelist,2,3.27,1,Wild Rift,0
U00382,Platinum,1070,44.5,5.9,0.72,0,Jett,Duelist,3,0.76,1,Legends of Runeterra,1
U00383,Gold,312,31.6,3.5,0.37,0,Chamber,Sentinel,5,6.61,1,Legends of Runeterra,0
U00384,Diamond,972,71.8,10.5,7.07,1,Cypher,Sentinel,4,11.83,1,League of Legends,1
U00385,Platinum,287,53.2,5.1,7.54,1,Chamber,Sentinel,1,6.09,1,League of Legends,1
U00386,Platinum,604,43.9,6.8,1.23,0,Astra,Controller,6,10.44,1,TFT,1
U00387,Silver,603,35.7,13.1,0.7,0,Jett,Duelist,4,0,0,None,1
U00388,Bronze,641,23.3,9.3,0.3,0,Chamber,Sentinel,8,0,0,None,1
U00389,Platinum,1072,45.7,5.1,13.8,1,Fade,Initiator,5,12.28,1,TFT,1
U00390,Platinum,866,55,11.1,0.79,0,Sova,Initiator,3,0,0,None,1
U00391,Immortal,452,46.3,7.6,0,0,Phoenix,Duelist,8,0,0,None,1
U00392,Silver,787,42.3,10.3,0.06,0,Phoenix,Duelist,3,5.92,1,Legends of Runeterra,1
U00393,Silver,792,36.6,6.6,7.88,1,Killjoy,Sentinel,6,0,0,None,1
U00394,Platinum,453,63.6,5.7,16.1,1,Yoru,Duelist,3,0,0,None,1
U00395,Silver,458,33.4,4.6,0.84,0,Neon,Duelist,3,0,0,None,1
U00396,Ascendant,233,62.3,10.3,11.93,1,Viper,Controller,6,15.04,1,Legends of Runeterra,1
U00397,Diamond,225,66.7,11.7,0.14,0,Phoenix,Duelist,4,0,0,None,1
U00398,Silver,757,36.5,8.9,0.72,0,Jett,Duelist,7,1.36,1,League of Legends,1
U00399,Platinum,314,39.9,7.3,0.38,0,Chamber,Sentinel,6,0,0,None,1
U00400,Platinum,225,58.1,3.2,0.25,0,Iso,Duelist,3,0,0,None,1
U00401,Bronze,336,16.6,5.5,10.74,1,Clove,Controller,5,3.23,1,Legends of Runeterra,1
U00402,Diamond,43,55.2,5.2,16.27,1,KAY/O,Initiator,5,0,0,None,1
U00403,Gold,752,25.1,12.3,9.92,1,Reyna,Duelist,1,0,0,None,1
U00404,Diamond,809,64.7,7.8,0.03,0,Viper,Controller,4,2.1,1,Legends of Runeterra,1
U00405,Silver,558,38,8.7,9.31,1,Neon,Duelist,4,4.04,1,Wild Rift,1
U00406,Diamond,827,48.9,8,0.18,0,Phoenix,Duelist,6,0,0,None,1
U00407,Silver,373,32.3,9.1,0.34,0,Jett,Duelist,3,1.4,1,TFT,1
U00408,Iron,238,16,9.2,0.13,0,Jett,Duelist,2,0,0,None,1
U00409,Diamond,670,65.2,16,0.48,0,Gekko,Initiator,3,11.97,1,League of Legends,1
U00410,Iron,281,32.9,5.6,6.57,1,Jett,Duelist,2,5.46,1,Wild Rift,0
U00411,Silver,300,79.5,10.9,0.07,0,Raze,Duelist,5,0,0,None,1
U00412,Ascendant,949,43.3,10.2,0.1,0,Sage,Sentinel,3,0,0,None,1
U00413,Ascendant,448,45.2,7.7,11.09,1,Reyna,Duelist,6,0,0,None,1
U00414,Gold,824,33.2,6.7,9.24,1,Phoenix,Duelist,4,0,0,None,1
U00415,Gold,754,41.9,9.6,0.65,0,Astra,Controller,4,0,0,None,1
U00416,Silver,462,59.9,6.9,0.03,0,Cypher,Sentinel,3,0,0,None,1
U00417,Silver,138,53.1,8.1,0.45,0,Jett,Duelist,4,4.68,1,Wild Rift,1
U00418,Silver,670,22.9,9.8,0.74,0,Raze,Duelist,5,0,0,None,1
U00419,Platinum,408,61.4,16.1,10.75,1,Breach,Initiator,9,6.27,1,Legends of Runeterra,1
U00420,Platinum,987,55.2,8.7,0.11,0,Sova,Initiator,2,6.03,1,TFT,1
U00421,Platinum,132,52.8,5.2,0.17,0,Phoenix,Duelist,4,0,0,None,1
U00422,Platinum,921,38.8,9.8,0.6,0,Neon,Duelist,4,0,0,None,1
U00423,Iron,883,27.7,5.5,6.15,1,Yoru,Duelist,5,0,0,None,1
U00424,Gold,1080,45.6,13.9,0.35,0,Reyna,Duelist,1,13.86,1,TFT,1
U00425,Iron,559,28.4,5.5,0.07,0,Raze,Duelist,4,0,0,None,0
U00426,Gold,708,59.8,8.3,0.31,0,Omen,Controller,2,0,0,None,1
U00427,Silver,1018,33.8,9.7,0.49,0,Phoenix,Duelist,3,0,0,None,1
U00428,Diamond,457,26.6,10.5,0.04,0,Breach,Initiator,3,0,0,None,1
U00429,Silver,851,25.4,12,0.84,0,Breach,Initiator,1,0,0,None,1
U00430,Bronze,961,23.1,9.4,1.39,0,Reyna,Duelist,3,0.5,1,Wild Rift,1
U00431,Bronze,1091,34.8,14.4,0.11,0,Killjoy,Sentinel,1,0,0,None,1
U00432,Platinum,540,49.6,9.9,5.98,1,Chamber,Sentinel,5,12.46,1,League of Legends,1
U00433,Gold,422,44.6,12.1,0.19,0,Yoru,Duelist,4,0,0,None,1
U00434,Bronze,742,43.5,6,0.56,0,Phoenix,Duelist,1,0,0,None,1
U00435,Iron,523,32,12.9,0.18,0,Viper,Controller,6,0,0,None,1
U00436,Platinum,576,44.4,7.6,0.99,0,Reyna,Duelist,3,0,0,None,1
U00437,Iron,623,56,11.5,0.21,0,Sage,Sentinel,1,0,0,None,1
U00438,Diamond,418,64.5,11.7,0.94,0,Reyna,Duelist,8,0,0,None,1
U00439,Platinum,187,51.9,8.8,0.73,0,Astra,Controller,1,4.29,1,Legends of Runeterra,1
U00440,Iron,1057,46,11.5,0.11,0,Phoenix,Duelist,3,0,0,None,1
U00441,Iron,196,11.9,7,0.09,0,Iso,Duelist,4,5.29,1,Wild Rift,1
U00442,Immortal,989,46.1,13.9,0.76,0,Reyna,Duelist,6,5.83,1,Legends of Runeterra,1
U00443,Silver,438,35.8,8.9,0.25,0,Brimstone,Controller,5,3.26,1,Wild Rift,1
U00444,Silver,223,31.3,6.7,1.49,0,Killjoy,Sentinel,3,0,0,None,1
U00445,Platinum,264,28.5,9.6,1.43,0,Chamber,Sentinel,1,0,0,None,1
U00446,Ascendant,747,58,9.5,14.09,1,Sova,Initiator,3,0,0,None,1
U00447,Immortal,845,72.6,8.5,16.68,1,Brimstone,Controller,3,0.6,1,Legends of Runeterra,1
U00448,Platinum,433,46.8,9.3,0.11,0,Fade,Initiator,3,0,0,None,1
U00449,Silver,922,48.8,9,1.07,0,Omen,Controller,3,0,0,None,1
U00450,Iron,707,34.5,1,0.04,0,Raze,Duelist,2,0,0,None,0
U00451,Platinum,97,41.7,10.1,0.23,0,Omen,Controller,7,0,0,None,1
U00452,Gold,117,55,10.4,0.19,0,Cypher,Sentinel,8,0,0,None,1
U00453,Silver,246,23.9,12.2,9.94,1,Cypher,Sentinel,6,0,0,None,1
U00454,Diamond,30,27.6,5.3,11.28,1,KAY/O,Initiator,5,0,0,None,1
U00455,Bronze,169,20.7,4.3,9.28,1,Neon,Duelist,2,0,0,None,1
U00456,Gold,647,54.2,8.8,0.3,0,Killjoy,Sentinel,3,3.34,1,TFT,1
U00457,Iron,162,36,4.9,6.56,1,Deadlock,Sentinel,3,0,0,None,0
U00458,Gold,207,48.5,4.6,10.76,1,Sova,Initiator,4,0,0,None,1
U00459,Iron,839,55.1,5.8,4.66,1,Sage,Sentinel,4,0,0,None,1
U00460,Bronze,409,24,6.3,8.53,1,Deadlock,Sentinel,1,0.5,1,Wild Rift,1
U00461,Bronze,937,52.5,4.4,5.14,1,Breach,Initiator,6,0,0,None,0
U00462,Gold,687,39.2,5.1,0.08,0,Astra,Controller,5,0,0,None,1
U00463,Platinum,479,40.4,8.2,0.2,0,Omen,Controller,8,0,0,None,1
U00464,Gold,615,45,3.9,0.22,0,Astra,Controller,4,0,0,None,1
U00465,Ascendant,492,55.9,5,0.44,0,Raze,Duelist,5,15.2,1,TFT,1
U00466,Silver,1019,38.5,8,0.78,0,Sova,Initiator,5,0,0,None,1
U00467,Silver,151,48.3,12.3,0.13,0,Jett,Duelist,1,1.75,1,TFT,1
U00468,Diamond,46,51,11.2,6.01,1,Omen,Controller,5,0,0,None,1
U00469,Bronze,356,35.6,11.1,9.4,1,Sage,Sentinel,1,0.5,1,TFT,1
U00470,Ascendant,347,48,4,0.24,0,Omen,Controller,4,0,0,None,1
U00471,Iron,838,37.9,2.8,0.38,0,Jett,Duelist,2,0,0,None,0
U00472,Ascendant,532,36.7,9.4,9.17,1,Chamber,Sentinel,8,0,0,None,1
U00473,Iron,148,22.1,9.5,4.2,1,Reyna,Duelist,1,0,0,None,1
U00474,Diamond,739,45.6,10.9,1.31,0,Cypher,Sentinel,4,14.45,1,TFT,1
U00475,Gold,74,50.5,4.2,0.93,0,Astra,Controller,1,0,0,None,1
U00476,Immortal,343,81.7,13.2,14.32,1,Brimstone,Controller,6,2.29,1,League of Legends,1
U00477,Iron,447,33.1,6.8,0.37,0,Omen,Controller,3,11.61,1,Wild Rift,1
U00478,Gold,585,22.7,10.5,9.7,1,Reyna,Duelist,2,15.39,1,Legends of Runeterra,1
U00479,Ascendant,355,43.5,7.6,11.86,1,Gekko,Initiator,4,7.88,1,League of Legends,1
U00480,Gold,544,51.9,3.6,1.14,0,Raze,Duelist,5,0,0,None,1
U00481,Gold,243,32.4,10.7,9.16,1,Omen,Controller,4,9.69,1,TFT,1
U00482,Platinum,103,31.3,10,9.09,1,Fade,Initiator,3,5.11,1,League of Legends,1
U00483,Silver,538,48.8,4.1,11.22,1,Viper,Controller,5,8.18,1,TFT,1
U00484,Gold,361,49.6,6.2,8.65,1,Deadlock,Sentinel,2,0.63,1,Wild Rift,1
U00485,Gold,717,26.3,10.3,0.17,0,Sova,Initiator,2,0,0,None,1
U00486,Diamond,686,39.3,9.6,0.84,0,Brimstone,Controller,2,0,0,None,1
U00487,Iron,1057,49.9,8.5,1.85,0,Cypher,Sentinel,3,0,0,None,1
U00488,Silver,629,51.2,6.2,7.35,1,Reyna,Duelist,1,0,0,None,1
U00489,Ascendant,354,38.6,13.7,13.3,1,Killjoy,Sentinel,8,11.47,1,Legends of Runeterra,1
U00490,Diamond,1021,26.1,8.7,10.73,1,Neon,Duelist,4,1.43,1,Wild Rift,1
U00491,Silver,746,44.2,1,0.86,0,Skye,Initiator,3,0.71,1,Legends of Runeterra,0
U00492,Gold,752,40.4,8.5,1.01,0,Deadlock,Sentinel,5,2.14,1,League of Legends,1
U00493,Silver,306,43.2,9.6,9.42,1,Deadlock,Sentinel,2,0,0,None,1
U00494,Bronze,565,45.6,8.3,0.33,0,Iso,Duelist,2,0,0,None,1
U00495,Gold,181,32.5,6.9,0.12,0,Reyna,Duelist,7,0,0,None,1
U00496,Silver,984,35.8,1.9,0.01,0,Chamber,Sentinel,8,3.49,1,League of Legends,0
U00497,Gold,288,33.2,6.3,9.02,1,Sage,Sentinel,4,3.7,1,TFT,1
U00498,Iron,353,24.6,5.3,5.47,1,Brimstone,Controller,6,3.72,1,Legends of Runeterra,0
U00499,Immortal,1046,62.8,7.8,11.71,1,Jett,Duelist,7,0,0,None,1
U00500,Immortal,898,57.7,11.6,13.14,1,Harbor,Controller,5,37.03,1,TFT,1
U00501,Platinum,717,28.2,7.6,9.15,1,Raze,Duelist,5,0,0,None,1
U00502,Gold,339,52.7,12.3,8.88,1,Chamber,Sentinel,3,0,0,None,1
U00503,Silver,832,36.8,7.1,0.07,0,Fade,Initiator,9,0.5,1,League of Legends,1
U00504,Platinum,649,56.3,12.2,0.29,0,Brimstone,Controller,4,6.72,1,League of Legends,1
U00505,Platinum,502,34.8,9.2,0.29,0,Phoenix,Duelist,3,0,0,None,1
U00506,Bronze,490,26.9,8.2,0,0,KAY/O,Initiator,2,0,0,None,1
U00507,Diamond,843,53,7,0.55,0,Clove,Controller,2,0,0,None,1
U00508,Diamond,875,36.8,4.9,14.45,1,Gekko,Initiator,3,5.6,1,Legends of Runeterra,1
U00509,Ascendant,696,49.7,9.2,0.34,0,Cypher,Sentinel,1,0,0,None,1
U00510,Platinum,291,32.5,13.7,6.97,1,Astra,Controller,7,0.81,1,League of Legends,1
U00511,Gold,384,39.3,6.8,0.14,0,Jett,Duelist,4,4.63,1,Wild Rift,1
U00512,Silver,799,40.6,5.9,0.99,0,Omen,Controller,2,3.45,1,Legends of Runeterra,1
U00513,Ascendant,209,53.2,8.9,10.89,1,Omen,Controller,6,5.02,1,Wild Rift,1
U00514,Diamond,95,45.6,14.3,0.88,0,Breach,Initiator,5,18.04,1,League of Legends,1
U00515,Iron,849,39,9.4,0.21,0,Iso,Duelist,4,0,0,None,1
U00516,Iron,200,36.8,10.6,5.01,1,Jett,Duelist,3,0,0,None,1
U00517,Silver,503,39.9,1.9,0.32,0,Fade,Initiator,7,14.63,1,Legends of Runeterra,1
U00518,Platinum,563,39.5,6.1,0.15,0,Sova,Initiator,3,2.52,1,TFT,1
U00519,Immortal,468,68.8,7.4,0.03,0,Chamber,Sentinel,7,0,0,None,1
U00520,Bronze,864,42.6,10.8,9.63,1,Viper,Controller,2,1.41,1,Wild Rift,1
U00521,Gold,256,31.6,10.2,0.32,0,KAY/O,Initiator,4,6.86,1,Wild Rift,1
U00522,Silver,471,48.8,11,0.06,0,Clove,Controller,3,0,0,None,1
U00523,Ascendant,425,63.5,3.8,10.87,1,Clove,Controller,4,2.14,1,League of Legends,1
U00524,Diamond,757,49,12.3,0.53,0,KAY/O,Initiator,6,0,0,None,1
U00525,Diamond,113,49.8,11,10.33,1,Jett,Duelist,2,8.96,1,Legends of Runeterra,1
U00526,Gold,1066,19.3,5.4,0.84,0,Clove,Controller,4,0,0,None,1
U00527,Silver,722,30.9,7.2,8.69,1,Reyna,Duelist,2,0,0,None,1
U00528,Silver,522,51.1,5.1,0.15,0,Cypher,Sentinel,6,0,0,None,1
U00529,Iron,999,25.6,6.7,4.76,1,Sova,Initiator,6,0,0,None,0
U00530,Diamond,382,48.1,10.3,0.19,0,Brimstone,Controller,8,5.49,1,Legends of Runeterra,1
U00531,Platinum,69,36.7,12.8,12.03,1,Harbor,Controller,4,0,0,None,1
U00532,Radiant,669,61.8,7.4,16.32,1,Jett,Duelist,5,0.5,1,Wild Rift,1
U00533,Radiant,202,63.7,8.8,15.41,1,Breach,Initiator,1,22.31,1,Wild Rift,1
U00534,Gold,288,49,4.9,0.63,0,Omen,Controller,2,12.69,1,Legends of Runeterra,1
U00535,Platinum,546,33.3,10.9,12.7,1,Cypher,Sentinel,4,4.42,1,TFT,1
U00536,Ascendant,759,54.3,4.7,0.28,0,Astra,Controller,7,0,0,None,1
U00537,Diamond,552,68.9,9.5,0.23,0,Sage,Sentinel,4,0.5,1,Legends of Runeterra,1
U00538,Silver,868,50,4.1,0.04,0,Reyna,Duelist,3,0,0,None,0
U00539,Silver,146,42.1,7.9,6.85,1,Jett,Duelist,2,0,0,None,0
U00540,Bronze,213,14.8,10.9,0.46,0,Astra,Controller,3,0,0,None,1
U00541,Ascendant,191,50,7.9,1.14,0,Breach,Initiator,5,13.04,1,League of Legends,1
U00542,Gold,572,63.8,8.9,11.09,1,KAY/O,Initiator,4,4.57,1,Wild Rift,1
U00543,Bronze,868,53.8,4.7,4.39,1,Omen,Controller,3,0,0,None,1
U00544,Platinum,476,52.5,8.3,0.07,0,Deadlock,Sentinel,5,0,0,None,1
U00545,Gold,445,35.4,3.5,7.39,1,Jett,Duelist,3,0,0,None,1
U00546,Silver,561,41.6,9.9,1.4,0,Reyna,Duelist,2,1.8,1,TFT,1
U00547,Bronze,470,47.3,6.2,0.03,0,Killjoy,Sentinel,5,0,0,None,0
U00548,Platinum,767,58.3,8,9.94,1,Jett,Duelist,2,0,0,None,1
U00549,Gold,493,47.8,8.4,15.36,1,Fade,Initiator,7,9.82,1,TFT,1
U00550,Platinum,425,57.3,2.7,0.23,0,Clove,Controller,3,0,0,None,0
U00551,Gold,740,43.3,6.1,0.51,0,Raze,Duelist,2,0,0,None,1
U00552,Diamond,424,48.8,9.4,0.83,0,Raze,Duelist,8,4.25,1,Legends of Runeterra,1
U00553,Gold,355,38.5,7.7,4.08,1,Iso,Duelist,5,0,0,None,1
U00554,Gold,779,49.1,14.7,11.16,1,Raze,Duelist,3,28.15,1,League of Legends,1
U00555,Diamond,671,62,12.8,0.51,0,Viper,Controller,8,0,0,None,1
U00556,Silver,243,49.5,8.2,11.9,1,Raze,Duelist,1,8.59,1,League of Legends,1
U00557,Bronze,398,23.4,4.3,0.46,0,Neon,Duelist,2,0,0,None,0
U00558,Iron,78,21,5.5,7.33,1,Omen,Controller,4,0,0,None,0
U00559,Platinum,162,60.2,10.6,0,0,Chamber,Sentinel,3,0,0,None,1
U00560,Gold,1028,46.1,8.4,9.94,1,Sage,Sentinel,5,0,0,None,1
U00561,Platinum,815,49.6,12.4,0.37,0,Cypher,Sentinel,4,0.5,1,League of Legends,1
U00562,Bronze,402,40.3,7.6,4.29,1,Skye,Initiator,3,0,0,None,1
U00563,Bronze,508,59,7.7,0.34,0,Phoenix,Duelist,1,2.67,1,TFT,1
U00564,Iron,861,29.6,11.9,0.71,0,Viper,Controller,3,0,0,None,1
U00565,Silver,679,54.4,4.5,3.51,1,Breach,Initiator,4,0,0,None,1
U00566,Gold,711,46.8,13.4,0.36,0,Clove,Controller,4,1.56,1,League of Legends,1
U00567,Silver,717,21.8,10.1,0.63,0,Jett,Duelist,4,0,0,None,1
U00568,Silver,111,31.1,17.5,0.09,0,Skye,Initiator,1,0,0,None,1
U00569,Diamond,116,42.7,6.9,6.7,1,Sova,Initiator,7,11.86,1,League of Legends,1
U00570,Silver,254,54.1,12.7,0.08,0,Yoru,Duelist,4,0,0,None,1
U00571,Gold,45,58.7,8.6,0.37,0,Viper,Controller,4,10.96,1,Legends of Runeterra,1
U00572,Platinum,851,51.2,8,0.45,0,Viper,Controller,6,0,0,None,1
U00573,Silver,192,34.7,8.7,2.24,1,Jett,Duelist,3,10.49,1,TFT,1
U00574,Gold,543,33.1,8.6,0.04,0,Chamber,Sentinel,4,19.43,1,Legends of Runeterra,1
U00575,Diamond,379,63.7,6.7,0.09,0,Sova,Initiator,2,0,0,None,1
U00576,Ascendant,710,37.6,9,6.24,1,Sage,Sentinel,6,0,0,None,1
U00577,Bronze,210,36.8,8.3,0.11,0,Omen,Controller,6,0.5,1,TFT,0
U00578,Ascendant,772,81.4,8.1,0.16,0,Brimstone,Controller,2,5.89,1,League of Legends,1
U00579,Gold,689,37.8,9.8,7.43,1,Chamber,Sentinel,6,1.11,1,Legends of Runeterra,1
U00580,Silver,522,25.7,6.9,0.14,0,Killjoy,Sentinel,4,0,0,None,1
U00581,Silver,952,19.8,9.2,9.69,1,Reyna,Duelist,3,3.21,1,Wild Rift,1
U00582,Immortal,157,84.8,10.8,1.32,0,Jett,Duelist,8,7.88,1,Wild Rift,1
U00583,Gold,594,48.2,9.6,0.87,0,Iso,Duelist,4,5.67,1,TFT,1
U00584,Silver,579,30.6,3.8,0.15,0,KAY/O,Initiator,2,0,0,None,1
U00585,Gold,482,41.7,11.5,10.08,1,Astra,Controller,1,0.69,1,TFT,1
U00586,Silver,500,33,5.2,8.82,1,Viper,Controller,3,0,0,None,1
U00587,Iron,1017,12.6,6.4,1.15,0,Iso,Duelist,4,0,0,None,1
U00588,Bronze,767,47.5,5.5,0.4,0,Skye,Initiator,3,0,0,None,1
U00589,Bronze,253,38.4,7.6,12.84,1,Brimstone,Controller,2,0,0,None,1
U00590,Bronze,183,46.5,7.1,1.1,0,Gekko,Initiator,3,0,0,None,0
U00591,Bronze,589,38.1,9.4,0.03,0,Viper,Controller,3,0.5,1,League of Legends,1
U00592,Gold,380,45.6,8.3,9.51,1,KAY/O,Initiator,3,0,0,None,1
U00593,Bronze,378,11.2,6.2,0.27,0,Skye,Initiator,3,0,0,None,1
U00594,Silver,211,51.9,2.4,5.29,1,Chamber,Sentinel,1,0,0,None,1
U00595,Diamond,666,36.9,11.7,6.75,1,Breach,Initiator,5,0,0,None,1
